ID,basisOfRec,institution,eventTime,year,month,day,decimalLat,decimalLon,scientific_name,name
2318,HUMAN_OBSERVATION,,,2016,4,4,-33.787962,151.007111,Dacelo (Dacelo) novaeguineae,kookaburra
2319,HUMAN_OBSERVATION,,,2016,1,1,-33.794067,151.078583,Dacelo (Dacelo) novaeguineae,kookaburra
2332,HUMAN_OBSERVATION,,,2016,1,11,-33.777167,151.116775,Dacelo (Dacelo) novaeguineae,kookaburra
2348,HUMAN_OBSERVATION,,,2016,3,23,-33.762538,151.073853,Dacelo (Dacelo) novaeguineae,kookaburra
2349,HUMAN_OBSERVATION,,,2016,1,9,-33.801263,151.030495,Dacelo (Dacelo) novaeguineae,kookaburra
2375,HUMAN_OBSERVATION,,,2016,10,23,-33.797131,151.20555,Dacelo (Dacelo) novaeguineae,kookaburra
2377,HUMAN_OBSERVATION,,,2016,3,4,-33.756843,151.22306,Dacelo (Dacelo) novaeguineae,kookaburra
2392,HUMAN_OBSERVATION,,,2016,1,9,-33.661687,151.313095,Dacelo (Dacelo) novaeguineae,kookaburra
2400,HUMAN_OBSERVATION,,,2016,1,11,-33.776507,151.114351,Dacelo (Dacelo) novaeguineae,kookaburra
2426,HUMAN_OBSERVATION,,,2016,2,5,-33.799008,151.036178,Dacelo (Dacelo) novaeguineae,kookaburra
2428,HUMAN_OBSERVATION,,,2016,10,9,-33.793381,151.150598,Dacelo (Dacelo) novaeguineae,kookaburra
2432,HUMAN_OBSERVATION,,,2016,1,7,-33.779463,151.092139,Dacelo (Dacelo) novaeguineae,kookaburra
2433,HUMAN_OBSERVATION,,,2016,1,29,-34.019914,151.06933,Dacelo (Dacelo) novaeguineae,kookaburra
2434,HUMAN_OBSERVATION,,,2016,7,29,-33.83973,151.101336,Dacelo (Dacelo) novaeguineae,kookaburra
2438,HUMAN_OBSERVATION,,,2016,10,12,-33.839353,151.251847,Dacelo (Dacelo) novaeguineae,kookaburra
2454,HUMAN_OBSERVATION,,,2016,1,7,-33.780439,151.091398,Dacelo (Dacelo) novaeguineae,kookaburra
2457,HUMAN_OBSERVATION,,,2016,2,3,-33.87822,151.168092,Dacelo (Dacelo) novaeguineae,kookaburra
2460,HUMAN_OBSERVATION,,,2016,10,9,-33.79723,151.205597,Dacelo (Dacelo) novaeguineae,kookaburra
2470,HUMAN_OBSERVATION,,,2016,4,15,-33.797522,150.996522,Dacelo (Dacelo) novaeguineae,kookaburra
2475,HUMAN_OBSERVATION,,,2016,1,4,-33.796905,151.05182,Dacelo (Dacelo) novaeguineae,kookaburra
2476,HUMAN_OBSERVATION,,,2016,7,15,-33.86845,151.216447,Dacelo (Dacelo) novaeguineae,kookaburra
2485,HUMAN_OBSERVATION,,,2016,8,20,-33.760792,151.07712,Dacelo (Dacelo) novaeguineae,kookaburra
2491,HUMAN_OBSERVATION,,,2016,10,27,-33.886429,151.19104,Dacelo (Dacelo) novaeguineae,kookaburra
2502,HUMAN_OBSERVATION,,,2016,1,20,-33.625572,151.324937,Dacelo (Dacelo) novaeguineae,kookaburra
2507,HUMAN_OBSERVATION,,,2016,1,15,-33.756797,151.22332,Dacelo (Dacelo) novaeguineae,kookaburra
2513,HUMAN_OBSERVATION,,,2016,8,10,-33.797295,151.089722,Dacelo (Dacelo) novaeguineae,kookaburra
2517,HUMAN_OBSERVATION,,,2016,8,19,-33.772951,151.109021,Dacelo (Dacelo) novaeguineae,kookaburra
2518,HUMAN_OBSERVATION,,,2016,4,22,-33.663042,151.158139,Dacelo (Dacelo) novaeguineae,kookaburra
2520,HUMAN_OBSERVATION,,,2016,1,15,-33.797313,151.050689,Dacelo (Dacelo) novaeguineae,kookaburra
2534,HUMAN_OBSERVATION,,,2016,4,7,-33.756717,151.223175,Dacelo (Dacelo) novaeguineae,kookaburra
2545,HUMAN_OBSERVATION,,,2016,2,6,-33.6795,151.11355,Dacelo (Dacelo) novaeguineae,kookaburra
2549,HUMAN_OBSERVATION,,,2016,8,18,-33.761107,151.074599,Dacelo (Dacelo) novaeguineae,kookaburra
2560,HUMAN_OBSERVATION,,,2016,4,9,-33.77522,151.118606,Dacelo (Dacelo) novaeguineae,kookaburra
2562,HUMAN_OBSERVATION,,,2016,2,29,-33.762925,151.074081,Dacelo (Dacelo) novaeguineae,kookaburra
2565,HUMAN_OBSERVATION,,,2016,8,19,-33.772426,151.114586,Dacelo (Dacelo) novaeguineae,kookaburra
