ID,basisOfRec,institution,eventTime,year,month,day,decimalLat,decimalLon,scientific_name,name
13197,HUMAN_OBSERVATION,CLO,,2016,4,29,-33.897705,151.23415,Threskiornis moluccus,ibis
13203,HUMAN_OBSERVATION,CLO,,2016,3,29,-33.742096,150.93443,Threskiornis moluccus,ibis
13206,HUMAN_OBSERVATION,CLO,,2016,1,1,-33.897705,151.23415,Threskiornis moluccus,ibis
13214,HUMAN_OBSERVATION,CLO,,2016,6,28,-33.863895,151.21675,Threskiornis moluccus,ibis
13256,HUMAN_OBSERVATION,CLO,,2016,1,10,-33.844044,151.07866,Threskiornis moluccus,ibis
13266,HUMAN_OBSERVATION,CLO,,2016,3,20,-33.863895,151.21675,Threskiornis moluccus,ibis
13282,HUMAN_OBSERVATION,CLO,,2016,1,2,-33.897705,151.23415,Threskiornis moluccus,ibis
13295,HUMAN_OBSERVATION,CLO,,2016,3,13,-33.82288,151.14667,Threskiornis moluccus,ibis
13301,HUMAN_OBSERVATION,CLO,,2016,12,24,-33.82288,151.14667,Threskiornis moluccus,ibis
13313,HUMAN_OBSERVATION,CLO,,2016,6,26,-33.872696,151.22379,Threskiornis moluccus,ibis
13332,HUMAN_OBSERVATION,CLO,,2016,12,30,-34.07927,150.80052,Threskiornis moluccus,ibis
13373,HUMAN_OBSERVATION,CLO,,2016,7,24,-33.94583,151.15388,Threskiornis moluccus,ibis
13375,HUMAN_OBSERVATION,CLO,,2016,1,16,-33.94166,151.19167,Threskiornis moluccus,ibis
13395,HUMAN_OBSERVATION,CLO,,2016,10,20,-33.897705,151.23415,Threskiornis moluccus,ibis
13399,HUMAN_OBSERVATION,CLO,,2016,1,25,-33.844044,151.07866,Threskiornis moluccus,ibis
13402,HUMAN_OBSERVATION,CLO,,2016,3,23,-33.742096,150.93443,Threskiornis moluccus,ibis
13416,HUMAN_OBSERVATION,CLO,,2016,1,30,-33.844044,151.07866,Threskiornis moluccus,ibis
13509,HUMAN_OBSERVATION,CLO,,2016,4,25,-33.5896,150.8555,Threskiornis moluccus,ibis
13515,HUMAN_OBSERVATION,CLO,,2016,10,5,-33.94583,151.15388,Threskiornis moluccus,ibis
13556,HUMAN_OBSERVATION,CLO,,2016,9,6,-33.88634,151.19098,Threskiornis moluccus,ibis
13573,HUMAN_OBSERVATION,CLO,,2016,12,1,-33.980488,151.06235,Threskiornis moluccus,ibis
